#
#  CIJET_MassBin-3000-3600_CT10nlo_9000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.26369e-02      1.35247e-05        0.060      16
   2.0        3.0      1.21083e-02      1.38358e-05        0.114      36
   3.0        4.0      7.76609e-03      9.89905e-06        0.127      43
   4.0        5.0      5.47875e-03      7.77087e-06        0.142      12
   5.0        6.0      4.09715e-03      5.39824e-06        0.132      13
   6.0        7.0      3.19446e-03      9.50978e-06        0.298      13
   7.0        8.0      2.56638e-03      7.91137e-06        0.308      13
   8.0        9.0      2.11246e-03      6.75297e-06        0.320      13
   9.0       10.0      1.77569e-03      5.37563e-06        0.303      13
  10.0       12.0      1.40219e-03      3.94514e-06        0.281      13
  12.0       14.0      1.06065e-03      3.66506e-06        0.346      13
  14.0       16.0      8.30885e-04      4.33087e-06        0.521      13
