#
#  cidijet_DijetChi_CILHC_2012_Lambda-7000._MassBin-4200.-8000._Order-1_xmu-1._0057.dat
#
#  Lambda= 7000 GeV   cteq66   NLO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.75200e-03      4.02600e-06        0.230       1
   2.0        3.0      9.01500e-04      3.08100e-06        0.342       1
   3.0        4.0      5.59500e-04      2.35300e-06        0.421       1
   4.0        5.0      3.83500e-04      1.92300e-06        0.501       1
   5.0        6.0      2.81600e-04      1.62500e-06        0.577       1
   6.0        7.0      2.15900e-04      1.46200e-06        0.677       1
   7.0        8.0      1.71700e-04      1.29100e-06        0.752       1
   8.0        9.0      1.40000e-04      1.19100e-06        0.851       1
   9.0       10.0      1.16800e-04      1.10400e-06        0.945       1
  10.0       12.0      9.17000e-05      7.27500e-07        0.793       1
  12.0       14.0      6.94000e-05      6.64000e-07        0.957       1
  14.0       16.0      5.39000e-05      6.01000e-07        1.115       1
