#
#  CIJET_MassBin-3600-4200_cteq66_9000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.94088e-04      2.00872e-06        0.253      40
   2.0        3.0      3.55707e-04      1.41697e-06        0.398      43
   3.0        4.0      1.83886e-04      1.33284e-06        0.725      43
   4.0        5.0      1.02950e-04      6.93476e-07        0.674      12
   5.0        6.0      6.06867e-05      6.23529e-07        1.027      12
   6.0        7.0      3.60785e-05      6.78808e-07        1.881      13
   7.0        8.0      2.15077e-05      7.74512e-07        3.601      13
   8.0        9.0      1.25815e-05      5.81777e-07        4.624      13
   9.0       10.0      6.88608e-06      7.69700e-07       11.178      13
  10.0       12.0      1.86219e-06      5.47060e-07       29.377      13
  12.0       14.0     -1.10980e-06      4.83304e-07       43.549      13
  14.0       16.0     -2.48950e-06      4.01621e-07       16.133      13
