#
#  CIJET_MassBin-4200-8000_CT10nlo_10000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.36958e-04      7.73897e-07        0.144      40
   2.0        3.0      2.71335e-04      4.73530e-07        0.175      43
   3.0        4.0      1.62542e-04      4.28859e-07        0.264      43
   4.0        5.0      1.07363e-04      2.55999e-07        0.238       8
   5.0        6.0      7.52208e-05      3.72911e-07        0.496      12
   6.0        7.0      5.55623e-05      2.43590e-07        0.438      13
   7.0        8.0      4.23562e-05      1.21349e-07        0.286      13
   8.0        9.0      3.32762e-05      2.09584e-07        0.630      13
   9.0       10.0      2.67342e-05      3.82324e-07        1.430      12
  10.0       12.0      2.02031e-05      1.41503e-07        0.700      13
  12.0       14.0      1.45981e-05      1.20443e-07        0.825      13
  14.0       16.0      1.11323e-05      1.30570e-07        1.173      13
