#
#  CIJET_MassBin-3600-4200_CT10nlo_6000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.67295e-02      1.92087e-05        0.072      40
   2.0        3.0      1.41035e-02      1.42901e-05        0.101      43
   3.0        4.0      8.90607e-03      1.39888e-05        0.157      43
   4.0        5.0      6.18983e-03      3.56328e-06        0.058      12
   5.0        6.0      4.57475e-03      5.92568e-06        0.130      12
   6.0        7.0      3.52646e-03      5.56200e-06        0.158      13
   7.0        8.0      2.80808e-03      5.60449e-06        0.200      13
   8.0        9.0      2.28985e-03      4.09972e-06        0.179      13
   9.0       10.0      1.90438e-03      4.68221e-06        0.246      13
  10.0       12.0      1.49585e-03      3.41800e-06        0.228      13
  12.0       14.0      1.11523e-03      3.26991e-06        0.293      13
  14.0       16.0      8.68154e-04      1.68800e-06        0.194      13
