#
#  CIJET_MassBin-3000-3600_cteq66_10000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.65138e-03      1.89297e-06        0.071      16
   2.0        3.0      1.52633e-03      1.86701e-06        0.122      36
   3.0        4.0      1.03342e-03      1.90529e-06        0.184      43
   4.0        5.0      7.52875e-04      1.15296e-06        0.153      12
   5.0        6.0      5.75677e-04      1.09860e-06        0.191      13
   6.0        7.0      4.54708e-04      1.54621e-06        0.340      13
   7.0        8.0      3.69708e-04      1.45113e-06        0.393      13
   8.0        9.0      3.06569e-04      1.15064e-06        0.375      13
   9.0       10.0      2.58362e-04      1.34135e-06        0.519      13
  10.0       12.0      2.07535e-04      1.06681e-06        0.514      13
  12.0       14.0      1.58958e-04      5.61191e-07        0.353      13
  14.0       16.0      1.25888e-04      1.67844e-06        1.333      13
