#
#  CIJET_MassBin-4200-8000_cteq6ll_5000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.75680e-03      1.38119e-06        0.037      40
   2.0        3.0      2.16105e-03      1.30846e-06        0.061      43
   3.0        4.0      1.46347e-03      9.08920e-07        0.062      43
   4.0        5.0      1.06837e-03      5.17549e-07        0.048       8
   5.0        6.0      8.18033e-04      5.51582e-07        0.067      12
   6.0        7.0      6.48277e-04      3.00427e-07        0.046      13
   7.0        8.0      5.27292e-04      2.90004e-07        0.055      13
   8.0        9.0      4.37969e-04      4.15100e-07        0.095      13
   9.0       10.0      3.69917e-04      4.74501e-07        0.128      12
  10.0       12.0      2.96169e-04      1.79743e-07        0.061      13
  12.0       14.0      2.27000e-04      1.82574e-07        0.080      13
  14.0       16.0      1.79900e-04      2.17945e-07        0.121      13
