#
#  CIJET_MassBin-4200-8000_CT10nlo_6000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.42210e-03      1.27702e-06        0.090      40
   2.0        3.0      8.60323e-04      1.10105e-06        0.128      43
   3.0        4.0      6.04498e-04      8.86268e-07        0.147      43
   4.0        5.0      4.52525e-04      6.54108e-07        0.145       8
   5.0        6.0      3.52242e-04      2.87492e-07        0.082      12
   6.0        7.0      2.83177e-04      3.91905e-07        0.138      13
   7.0        8.0      2.33023e-04      3.58594e-07        0.154      13
   8.0        9.0      1.95177e-04      3.49175e-07        0.179      13
   9.0       10.0      1.66500e-04      3.86123e-07        0.232      12
  10.0       12.0      1.34535e-04      2.84594e-07        0.212      13
  12.0       14.0      1.04473e-04      1.84408e-07        0.177      13
  14.0       16.0      8.38538e-05      1.45002e-07        0.173      13
