#
#  CIJET_MassBin-3600-4200_cteq6ll_20000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.80403e-04      1.92803e-07        0.025      40
   2.0        3.0      4.49065e-04      1.64583e-07        0.037      43
   3.0        4.0      3.14107e-04      1.18312e-07        0.038      43
   4.0        5.0      2.41342e-04      7.92961e-08        0.033      12
   5.0        6.0      1.96050e-04      6.74200e-08        0.034      12
   6.0        7.0      1.65277e-04      7.25011e-08        0.044      13
   7.0        8.0      1.43085e-04      6.88737e-08        0.048      13
   8.0        9.0      1.26246e-04      1.45002e-07        0.115      13
   9.0       10.0      1.13154e-04      8.77058e-08        0.078      13
  10.0       12.0      9.83231e-05      5.25015e-08        0.053      13
  12.0       14.0      8.37308e-05      5.60449e-08        0.067      13
  14.0       16.0      7.31308e-05      4.80384e-08        0.066      13
