#
#  CIJET_MassBin-3000-3600_CT10nlo_12000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.29813e-03      8.06226e-07        0.062      16
   2.0        3.0      7.49958e-04      9.82235e-07        0.131      36
   3.0        4.0      5.10465e-04      1.07789e-06        0.211      43
   4.0        5.0      3.74175e-04      6.75715e-07        0.181      12
   5.0        6.0      2.88100e-04      7.49444e-07        0.260      13
   6.0        7.0      2.29008e-04      9.77635e-07        0.427      13
   7.0        8.0      1.87600e-04      1.04083e-06        0.555      13
   8.0        9.0      1.56654e-04      8.60828e-07        0.550      13
   9.0       10.0      1.32900e-04      8.65063e-07        0.651      13
  10.0       12.0      1.08042e-04      7.30823e-07        0.676      13
  12.0       14.0      8.39577e-05      3.77958e-07        0.450      13
  14.0       16.0      6.74577e-05      1.19091e-06        1.765      13
