#
#  CIJET_MassBin-3000-3600_cteq66_6000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.95300e-02      1.46059e-05        0.075      16
   2.0        3.0      1.14058e-02      1.20416e-05        0.106      36
   3.0        4.0      7.80812e-03      1.13373e-05        0.145      43
   4.0        5.0      5.72858e-03      7.47673e-06        0.131      12
   5.0        6.0      4.39877e-03      5.81885e-06        0.132      13
   6.0        7.0      3.49338e-03      4.92508e-06        0.141      13
   7.0        8.0      2.84608e-03      8.45046e-06        0.297      13
   8.0        9.0      2.36523e-03      8.83321e-06        0.373      13
   9.0       10.0      2.00169e-03      6.58767e-06        0.329      13
  10.0       12.0      1.60312e-03      2.68603e-06        0.168      13
  12.0       14.0      1.23181e-03      2.84706e-06        0.231      13
  14.0       16.0      9.78269e-04      5.42224e-06        0.554      13
