#
#  CIJET_MassBin-3000-3600_cteq66_7000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.07000e-02      7.30297e-06        0.068      16
   2.0        3.0      6.16103e-03      6.87225e-06        0.112      36
   3.0        4.0      4.16249e-03      6.60581e-06        0.159      43
   4.0        5.0      3.02075e-03      4.11483e-06        0.136      12
   5.0        6.0      2.29854e-03      2.98930e-06        0.130      13
   6.0        7.0      1.80677e-03      4.26524e-06        0.236      13
   7.0        8.0      1.46038e-03      3.77577e-06        0.259      13
   8.0        9.0      1.20354e-03      2.29548e-06        0.191      13
   9.0       10.0      1.00885e-03      3.62506e-06        0.359      13
  10.0       12.0      8.01269e-04      2.40326e-06        0.300      13
  12.0       14.0      6.05615e-04      1.47414e-06        0.243      13
  14.0       16.0      4.73154e-04      3.38036e-06        0.714      13
