#
#  CIJET_MassBin-3000-3600_cteq6ll_11000_LL-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.48531e-03      1.70171e-06        0.023      16
   2.0        3.0      4.16258e-03      1.29560e-06        0.031      36
   3.0        4.0      2.81665e-03      1.36074e-06        0.048      43
   4.0        5.0      2.10683e-03      5.77350e-07        0.027      12
   5.0        6.0      1.67400e-03      4.08248e-07        0.024      13
   6.0        7.0      1.38554e-03      1.19829e-06        0.086      13
   7.0        8.0      1.18138e-03      9.60769e-07        0.081      13
   8.0        9.0      1.02954e-03      6.60225e-07        0.064      13
   9.0       10.0      9.12315e-04      6.17584e-07        0.068      13
  10.0       12.0      7.82000e-04      5.40062e-07        0.069      13
  12.0       14.0      6.55923e-04      4.00320e-07        0.061      13
  14.0       16.0      5.65846e-04      5.15777e-07        0.091      13
