#
#  CIJET_MassBin-4200-8000_cteq6ll_9000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.57865e-04      1.25167e-07        0.035      40
   2.0        3.0      2.05856e-04      1.27806e-07        0.062      43
   3.0        4.0      1.39419e-04      9.06480e-08        0.065      43
   4.0        5.0      1.01775e-04      7.07107e-08        0.069       8
   5.0        6.0      7.79242e-05      5.31650e-08        0.068      12
   6.0        7.0      6.17569e-05      2.86893e-08        0.046      13
   7.0        8.0      5.02292e-05      2.90004e-08        0.058      13
   8.0        9.0      4.17185e-05      3.84808e-08        0.092      13
   9.0       10.0      3.52383e-05      4.64823e-08        0.132      12
  10.0       12.0      2.82123e-05      1.71532e-08        0.061      13
  12.0       14.0      2.16250e-05      1.82574e-08        0.084      13
  14.0       16.0      1.71381e-05      1.98472e-08        0.116      13
