#
#  CIJET_MassBin-3000-3600_CT10nlo_9000_RR+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.75387e-03      5.38981e-06        0.307      16
   2.0        3.0      6.93992e-04      5.02402e-06        0.724      36
   3.0        4.0      2.84612e-04      4.96210e-06        1.743      43
   4.0        5.0      1.02608e-04      3.59116e-06        3.500      12
   5.0        6.0      1.44821e-05      3.42180e-06       23.628      13
   6.0        7.0     -3.08538e-05      3.59388e-06       11.648      13
   7.0        8.0     -5.17400e-05      2.62163e-06        5.067      13
   8.0        9.0     -6.40154e-05      3.27462e-06        5.115      13
   9.0       10.0     -7.00038e-05      2.58152e-06        3.688      13
  10.0       12.0     -6.73808e-05      1.56559e-06        2.323      13
  12.0       14.0     -6.20462e-05      1.87644e-06        3.024      13
  14.0       16.0     -5.57192e-05      1.73812e-06        3.119      13
