#
#  CIJET_MassBin-4200-8000_cteq66_9000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.68780e-03      1.55580e-06        0.092      40
   2.0        3.0      8.94728e-04      7.55086e-07        0.084      43
   3.0        4.0      5.68156e-04      6.86365e-07        0.121      43
   4.0        5.0      3.97337e-04      4.34042e-07        0.109       8
   5.0        6.0      2.94425e-04      4.47468e-07        0.152      12
   6.0        7.0      2.28138e-04      3.75363e-07        0.165      13
   7.0        8.0      1.82169e-04      3.11942e-07        0.171      13
   8.0        9.0      1.48877e-04      3.08636e-07        0.207      13
   9.0       10.0      1.23833e-04      2.14617e-07        0.173      12
  10.0       12.0      9.75846e-05      2.08551e-07        0.214      13
  12.0       14.0      7.29846e-05      1.65056e-07        0.226      13
  14.0       16.0      5.64615e-05      2.14237e-07        0.379      13
