#
#  CIJET_MassBin-4200-8000_cteq66_7000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.89313e-04      6.61850e-07        0.084      40
   2.0        3.0      4.67935e-04      6.42497e-07        0.137      43
   3.0        4.0      3.23016e-04      4.66461e-07        0.144      43
   4.0        5.0      2.38488e-04      3.60307e-07        0.151       8
   5.0        6.0      1.83308e-04      2.19331e-07        0.120      12
   6.0        7.0      1.45677e-04      2.04751e-07        0.141      13
   7.0        8.0      1.18492e-04      1.11516e-07        0.094      13
   8.0        9.0      9.83069e-05      2.82500e-07        0.287      13
   9.0       10.0      8.27175e-05      3.26639e-07        0.395      12
  10.0       12.0      6.61538e-05      1.26592e-07        0.191      13
  12.0       14.0      5.03115e-05      9.38835e-08        0.187      13
  14.0       16.0      3.94827e-05      1.31031e-07        0.332      13
