#
#  CIJET_MassBin-3600-4200_cteq66_16000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.81367e-04      6.14937e-07        0.063      40
   2.0        3.0      5.29130e-04      6.58474e-07        0.124      43
   3.0        4.0      3.42495e-04      6.57902e-07        0.192      43
   4.0        5.0      2.43750e-04      2.19504e-07        0.090      12
   5.0        6.0      1.83867e-04      2.46183e-07        0.134      12
   6.0        7.0      1.44454e-04      3.79946e-07        0.263      13
   7.0        8.0      1.16854e-04      4.55733e-07        0.390      13
   8.0        9.0      9.65592e-05      2.89179e-07        0.299      13
   9.0       10.0      8.11338e-05      4.77066e-07        0.588      13
  10.0       12.0      6.46231e-05      2.89119e-07        0.447      13
  12.0       14.0      4.85562e-05      2.91656e-07        0.601      13
  14.0       16.0      3.81154e-05      1.82465e-07        0.479      13
