#
#  CIJET_MassBin-4200-8000_cteq6ll_20000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.94788e-04      6.86406e-08        0.035      40
   2.0        3.0      1.11302e-04      5.55851e-08        0.050      43
   3.0        4.0      7.73298e-05      4.35063e-08        0.056      43
   4.0        5.0      5.90625e-05      2.05287e-08        0.035       8
   5.0        6.0      4.77450e-05      2.54058e-08        0.053      12
   6.0        7.0      4.00915e-05      2.70327e-08        0.067      13
   7.0        8.0      3.46062e-05      2.56705e-08        0.074      13
   8.0        9.0      3.04562e-05      1.98068e-08        0.065      13
   9.0       10.0      2.72367e-05      1.49747e-08        0.055      12
  10.0       12.0      2.35977e-05      2.03731e-08        0.086      13
  12.0       14.0      2.00358e-05      1.36696e-08        0.068      13
  14.0       16.0      1.74573e-05      1.62808e-08        0.093      13
