#
#  CIJET_MassBin-3600-4200_CT10nlo_11000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.09452e-03      1.93467e-06        0.063      40
   2.0        3.0      1.65656e-03      1.70855e-06        0.103      43
   3.0        4.0      1.06286e-03      1.72629e-06        0.162      43
   4.0        5.0      7.49817e-04      5.63807e-07        0.075      12
   5.0        6.0      5.61300e-04      6.49475e-07        0.116      12
   6.0        7.0      4.37931e-04      7.90975e-07        0.181      13
   7.0        8.0      3.52254e-04      1.05642e-06        0.300      13
   8.0        9.0      2.89500e-04      8.15475e-07        0.282      13
   9.0       10.0      2.42454e-04      1.24473e-06        0.513      13
  10.0       12.0      1.91888e-04      5.69413e-07        0.297      13
  12.0       14.0      1.44123e-04      4.24566e-07        0.295      13
  14.0       16.0      1.12669e-04      4.49323e-07        0.399      13
