#
#  CIJET_MassBin-3000-3600_cteq66_8000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.39975e-02      1.84391e-05        0.054      16
   2.0        3.0      1.81456e-02      1.93383e-05        0.107      36
   3.0        4.0      1.16095e-02      1.43018e-05        0.123      43
   4.0        5.0      8.17167e-03      1.07647e-05        0.132      12
   5.0        6.0      6.09985e-03      7.92513e-06        0.130      13
   6.0        7.0      4.74785e-03      1.32781e-05        0.280      13
   7.0        8.0      3.81038e-03      1.09965e-05        0.289      13
   8.0        9.0      3.13323e-03      8.60382e-06        0.275      13
   9.0       10.0      2.63146e-03      7.16025e-06        0.272      13
  10.0       12.0      2.07815e-03      5.18566e-06        0.250      13
  12.0       14.0      1.57262e-03      4.51458e-06        0.287      13
  14.0       16.0      1.23285e-03      5.81802e-06        0.472      13
