#
#  CIJET_MassBin-4200-8000_cteq6ll_14000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.64700e-04      2.05064e-07        0.036      40
   2.0        3.0      3.14756e-04      1.29656e-07        0.041      43
   3.0        4.0      2.12849e-04      1.24158e-07        0.058      43
   4.0        5.0      1.58663e-04      5.17549e-08        0.033       8
   5.0        6.0      1.25558e-04      9.96205e-08        0.079      12
   6.0        7.0      1.03500e-04      5.77350e-08        0.056      13
   7.0        8.0      8.78831e-05      5.54353e-08        0.063      13
   8.0        9.0      7.62469e-05      4.38529e-08        0.058      13
   9.0       10.0      6.73283e-05      3.12856e-08        0.046      12
  10.0       12.0      5.74115e-05      5.06370e-08        0.088      13
  12.0       14.0      4.78681e-05      3.02447e-08        0.063      13
  14.0       16.0      4.10908e-05      3.35315e-08        0.082      13
