#
#  CIJET_MassBin-3600-4200_cteq6ll_6000_LL+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.03780e-02      5.16398e-06        0.050      40
   2.0        3.0      5.04793e-03      2.25088e-06        0.045      43
   3.0        4.0      2.89919e-03      2.09598e-06        0.072      43
   4.0        5.0      1.82650e-03      1.24316e-06        0.068      12
   5.0        6.0      1.21942e-03      7.92961e-07        0.065      12
   6.0        7.0      8.43792e-04      6.96971e-07        0.083      13
   7.0        8.0      5.97085e-04      5.72780e-07        0.096      13
   8.0        9.0      4.28246e-04      8.25243e-07        0.193      13
   9.0       10.0      3.07354e-04      8.08925e-07        0.263      13
  10.0       12.0      1.85919e-04      5.38338e-07        0.290      13
  12.0       14.0      8.26269e-05      4.59445e-07        0.556      13
  14.0       16.0      2.01250e-05      3.84697e-07        1.912      13
