#
#  CIJET_MassBin-3600-4200_cteq66_19000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.02512e-04      3.94960e-07        0.066      40
   2.0        3.0      3.26212e-04      4.49449e-07        0.138      43
   3.0        4.0      2.12137e-04      4.34809e-07        0.205      43
   4.0        5.0      1.51642e-04      1.56428e-07        0.103      12
   5.0        6.0      1.14800e-04      1.65145e-07        0.144      12
   6.0        7.0      9.04900e-05      2.58070e-07        0.285      13
   7.0        8.0      7.34054e-05      3.21989e-07        0.439      13
   8.0        9.0      6.07731e-05      2.02542e-07        0.333      13
   9.0       10.0      5.11492e-05      3.34900e-07        0.655      13
  10.0       12.0      4.08204e-05      1.96929e-07        0.482      13
  12.0       14.0      3.06992e-05      2.07343e-07        0.675      13
  14.0       16.0      2.41204e-05      1.30439e-07        0.541      13
