#
#  CIJET_MassBin-4200-8000_cteq66_15000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.45238e-05      3.21605e-08        0.093      40
   2.0        3.0      2.09647e-05      3.04215e-08        0.145      43
   3.0        4.0      1.47381e-05      4.17051e-08        0.283      43
   4.0        5.0      1.10000e-05      2.44949e-08        0.223       8
   5.0        6.0      8.52550e-06      9.16019e-09        0.107      12
   6.0        7.0      6.82562e-06      2.67848e-08        0.392      13
   7.0        8.0      5.59731e-06      3.17159e-08        0.567      13
   8.0        9.0      4.65231e-06      1.45338e-08        0.312      13
   9.0       10.0      3.97208e-06      4.47528e-08        1.127      12
  10.0       12.0      3.15350e-06      1.84955e-08        0.587      13
  12.0       14.0      2.42112e-06      1.62995e-08        0.673      13
  14.0       16.0      1.93008e-06      1.80645e-08        0.936      13
