#
#  CIJET_MassBin-3000-3600_cteq66_16000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.87994e-03      2.56824e-06        0.066      16
   2.0        3.0      2.10261e-03      2.75969e-06        0.131      36
   3.0        4.0      1.36988e-03      2.47087e-06        0.180      43
   4.0        5.0      9.81508e-04      2.06374e-06        0.210      12
   5.0        6.0      7.44500e-04      1.43178e-06        0.192      13
   6.0        7.0      5.87331e-04      2.32572e-06        0.396      13
   7.0        8.0      4.76692e-04      1.99853e-06        0.419      13
   8.0        9.0      3.96338e-04      1.92507e-06        0.486      13
   9.0       10.0      3.35992e-04      1.51298e-06        0.450      13
  10.0       12.0      2.67777e-04      1.25110e-06        0.467      13
  12.0       14.0      2.04408e-04      1.12080e-06        0.548      13
  14.0       16.0      1.61250e-04      1.48226e-06        0.919      13
