#
#  CIJET_MassBin-3600-4200_cteq6ll_7000_LL+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.04627e-03      2.59178e-06        0.051      40
   2.0        3.0      2.39005e-03      1.25268e-06        0.052      43
   3.0        4.0      1.31993e-03      1.07781e-06        0.082      43
   4.0        5.0      7.90408e-04      7.27959e-07        0.092      12
   5.0        6.0      4.94367e-04      5.39921e-07        0.109      12
   6.0        7.0      3.13769e-04      3.79440e-07        0.121      13
   7.0        8.0      1.96977e-04      3.56263e-07        0.181      13
   8.0        9.0      1.18623e-04      5.61477e-07        0.473      13
   9.0       10.0      6.34662e-05      4.47112e-07        0.704      13
  10.0       12.0      9.69769e-06      3.34157e-07        3.446      13
  12.0       14.0     -3.41692e-05      2.82613e-07        0.827      13
  14.0       16.0     -5.90385e-05      2.53438e-07        0.429      13
