#
#  CIJET_MassBin-3600-4200_CT10nlo_11000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.13145e-03      2.01214e-06        0.064      40
   2.0        3.0      1.67128e-03      1.76373e-06        0.106      43
   3.0        4.0      1.06940e-03      1.73397e-06        0.162      43
   4.0        5.0      7.52850e-04      5.05425e-07        0.067      12
   5.0        6.0      5.62617e-04      6.88653e-07        0.122      12
   6.0        7.0      4.38223e-04      8.90837e-07        0.203      13
   7.0        8.0      3.52008e-04      1.07196e-06        0.305      13
   8.0        9.0      2.89100e-04      6.78233e-07        0.235      13
   9.0       10.0      2.41785e-04      1.06211e-06        0.439      13
  10.0       12.0      1.91350e-04      6.07934e-07        0.318      13
  12.0       14.0      1.43188e-04      6.44255e-07        0.450      13
  14.0       16.0      1.11935e-04      3.85349e-07        0.344      13
