#
#  CIJET_MassBin-3000-3600_cteq66_14000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.52956e-03      3.59572e-06        0.065      16
   2.0        3.0      2.98072e-03      3.62224e-06        0.122      36
   3.0        4.0      1.92747e-03      3.14225e-06        0.163      43
   4.0        5.0      1.36933e-03      2.70801e-06        0.198      12
   5.0        6.0      1.02962e-03      1.80455e-06        0.175      13
   6.0        7.0      8.05754e-04      3.34355e-06        0.415      13
   7.0        8.0      6.48208e-04      2.77172e-06        0.428      13
   8.0        9.0      5.34338e-04      2.66756e-06        0.499      13
   9.0       10.0      4.49638e-04      1.95897e-06        0.436      13
  10.0       12.0      3.53215e-04      1.48062e-06        0.419      13
  12.0       14.0      2.65208e-04      1.38682e-06        0.523      13
  14.0       16.0      2.05750e-04      1.63210e-06        0.793      13
