#
#  CIJET_MassBin-4200-8000_CT10nlo_8000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.46713e-04      3.70161e-07        0.083      40
   2.0        3.0      2.71077e-04      3.50399e-07        0.129      43
   3.0        4.0      1.90949e-04      3.02664e-07        0.159      43
   4.0        5.0      1.43188e-04      2.23207e-07        0.156       8
   5.0        6.0      1.11625e-04      8.66025e-08        0.078      12
   6.0        7.0      8.98477e-05      1.52379e-07        0.170      13
   7.0        8.0      7.40392e-05      1.55642e-07        0.210      13
   8.0        9.0      6.20585e-05      9.96532e-08        0.161      13
   9.0       10.0      5.30483e-05      1.71667e-07        0.324      12
  10.0       12.0      4.28650e-05      1.08570e-07        0.253      13
  12.0       14.0      3.33538e-05      7.84526e-08        0.235      13
  14.0       16.0      2.68365e-05      6.94738e-08        0.259      13
