#
#  CIJET_MassBin-4200-8000_cteq6ll_8000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.73240e-04      2.02295e-07        0.035      40
   2.0        3.0      3.29742e-04      1.99084e-07        0.060      43
   3.0        4.0      2.23309e-04      1.26893e-07        0.057      43
   4.0        5.0      1.63037e-04      5.17549e-08        0.032       8
   5.0        6.0      1.24833e-04      8.87625e-08        0.071      12
   6.0        7.0      9.89215e-05      4.50641e-08        0.046      13
   7.0        8.0      8.04577e-05      4.79850e-08        0.060      13
   8.0        9.0      6.68254e-05      6.22649e-08        0.093      13
   9.0       10.0      5.64442e-05      7.42794e-08        0.132      12
  10.0       12.0      4.51904e-05      2.69615e-08        0.060      13
  12.0       14.0      3.46365e-05      2.92535e-08        0.084      13
  14.0       16.0      2.74523e-05      3.27627e-08        0.119      13
