#
#  CIJET_MassBin-3000-3600_CT10nlo_13000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.91019e-03      5.04934e-06        0.073      16
   2.0        3.0      3.72064e-03      4.31709e-06        0.116      36
   3.0        4.0      2.40316e-03      3.77290e-06        0.157      43
   4.0        5.0      1.70575e-03      3.16587e-06        0.186      12
   5.0        6.0      1.28146e-03      2.25889e-06        0.176      13
   6.0        7.0      1.00265e-03      3.95150e-06        0.394      13
   7.0        8.0      8.06654e-04      3.27048e-06        0.405      13
   8.0        9.0      6.64915e-04      3.14029e-06        0.472      13
   9.0       10.0      5.59608e-04      2.24517e-06        0.401      13
  10.0       12.0      4.40204e-04      1.74110e-06        0.396      13
  12.0       14.0      3.31112e-04      1.62829e-06        0.492      13
  14.0       16.0      2.57462e-04      1.90910e-06        0.742      13
