#
#  CIJET_MassBin-3600-4200_CT10nlo_14000_LL+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -7.09852e-05      4.61408e-07        0.650      40
   2.0        3.0     -5.26928e-05      4.18457e-07        0.794      43
   3.0        4.0     -4.34119e-05      3.82985e-07        0.882      43
   4.0        5.0     -3.65408e-05      2.13774e-07        0.585      12
   5.0        6.0     -3.09500e-05      1.58516e-07        0.512      12
   6.0        7.0     -2.66338e-05      2.30128e-07        0.864      13
   7.0        8.0     -2.30415e-05      2.86061e-07        1.242      13
   8.0        9.0     -1.99938e-05      2.04880e-07        1.025      13
   9.0       10.0     -1.74569e-05      3.16238e-07        1.812      13
  10.0       12.0     -1.45019e-05      1.88111e-07        1.297      13
  12.0       14.0     -1.12258e-05      1.66831e-07        1.486      13
  14.0       16.0     -8.98115e-06      1.43166e-07        1.594      13
