#
#  CIJET_MassBin-3600-4200_cteq6ll_14000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.16162e-03      7.04837e-07        0.033      40
   2.0        3.0      1.21412e-03      4.47709e-07        0.037      43
   3.0        4.0      8.27672e-04      3.19468e-07        0.039      43
   4.0        5.0      6.21558e-04      1.24011e-07        0.020      12
   5.0        6.0      4.95108e-04      1.78164e-07        0.036      12
   6.0        7.0      4.10423e-04      1.69085e-07        0.041      13
   7.0        8.0      3.50169e-04      1.43670e-07        0.041      13
   8.0        9.0      3.05046e-04      3.07179e-07        0.101      13
   9.0       10.0      2.70392e-04      1.84669e-07        0.068      13
  10.0       12.0      2.31669e-04      1.14634e-07        0.049      13
  12.0       14.0      1.94188e-04      1.08309e-07        0.056      13
  14.0       16.0      1.67469e-04      9.02276e-08        0.054      13
