#
#  CIJET_MassBin-4200-8000_CT10nlo_6000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.77950e-03      6.50049e-06        0.112      40
   2.0        3.0      3.00449e-03      3.27597e-06        0.109      43
   3.0        4.0      1.86451e-03      2.84833e-06        0.153      43
   4.0        5.0      1.27563e-03      2.13391e-06        0.167       8
   5.0        6.0      9.26008e-04      2.20473e-06        0.238      12
   6.0        7.0      7.05938e-04      1.28487e-06        0.182      13
   7.0        8.0      5.55362e-04      6.48766e-07        0.117      13
   8.0        9.0      4.48131e-04      1.01848e-06        0.227      13
   9.0       10.0      3.69858e-04      1.37276e-06        0.371      12
  10.0       12.0      2.87542e-04      7.84444e-07        0.273      13
  12.0       14.0      2.13888e-04      4.17410e-07        0.195      13
  14.0       16.0      1.66023e-04      6.02984e-07        0.363      13
