#
#  CIJET_MassBin-3000-3600_cteq66_11000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.16850e-02      7.30297e-06        0.062      16
   2.0        3.0      6.27503e-03      7.02439e-06        0.112      36
   3.0        4.0      4.04191e-03      5.60108e-06        0.139      43
   4.0        5.0      2.86242e-03      4.62126e-06        0.161      12
   5.0        6.0      2.14723e-03      3.32049e-06        0.155      13
   6.0        7.0      1.67808e-03      5.76573e-06        0.344      13
   7.0        8.0      1.35000e-03      4.86484e-06        0.360      13
   8.0        9.0      1.11269e-03      4.42313e-06        0.398      13
   9.0       10.0      9.36477e-04      3.31415e-06        0.354      13
  10.0       12.0      7.38654e-04      2.48650e-06        0.337      13
  12.0       14.0      5.57846e-04      2.29478e-06        0.411      13
  14.0       16.0      4.35842e-04      2.76186e-06        0.634      13
