#
#  CIJET_MassBin-3600-4200_CT10nlo_17000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  17000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.95000e-04      5.23793e-07        0.066      40
   2.0        3.0      4.28709e-04      5.44152e-07        0.127      43
   3.0        4.0      2.77149e-04      5.46579e-07        0.197      43
   4.0        5.0      1.96767e-04      2.70801e-07        0.138      12
   5.0        6.0      1.47908e-04      2.19331e-07        0.148      12
   6.0        7.0      1.15769e-04      3.03822e-07        0.262      13
   7.0        8.0      9.32485e-05      4.07857e-07        0.437      13
   8.0        9.0      7.65885e-05      3.25624e-07        0.425      13
   9.0       10.0      6.40269e-05      4.92906e-07        0.770      13
  10.0       12.0      5.04462e-05      2.24964e-07        0.446      13
  12.0       14.0      3.74569e-05      1.67811e-07        0.448      13
  14.0       16.0      2.88985e-05      1.98467e-07        0.687      13
