#
#  CIJET_MassBin-4200-8000_cteq66_6000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.54147e-03      7.20750e-06        0.096      40
   2.0        3.0      3.97437e-03      3.44358e-06        0.087      43
   3.0        4.0      2.50670e-03      3.20368e-06        0.128      43
   4.0        5.0      1.74212e-03      2.03101e-06        0.117       8
   5.0        6.0      1.28317e-03      2.20880e-06        0.172      12
   6.0        7.0      9.89800e-04      1.52480e-06        0.154      13
   7.0        8.0      7.87077e-04      9.96790e-07        0.127      13
   8.0        9.0      6.41092e-04      1.21550e-06        0.190      13
   9.0       10.0      5.32058e-04      9.47205e-07        0.178      12
  10.0       12.0      4.17823e-04      8.02500e-07        0.192      13
  12.0       14.0      3.12062e-04      5.35861e-07        0.172      13
  14.0       16.0      2.41662e-04      7.42786e-07        0.307      13
