#
#  CIJET_MassBin-4200-8000_CT10nlo_14000_RR-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.63388e-04      1.47087e-07        0.090      40
   2.0        3.0      8.58598e-05      8.53979e-08        0.099      43
   3.0        4.0      5.42851e-05      7.72557e-08        0.142      43
   4.0        5.0      3.79375e-05      4.71320e-08        0.124       8
   5.0        6.0      2.81333e-05      6.27163e-08        0.223      12
   6.0        7.0      2.18185e-05      5.36728e-08        0.246      13
   7.0        8.0      1.74431e-05      4.98973e-08        0.286      13
   8.0        9.0      1.42585e-05      4.33678e-08        0.304      13
   9.0       10.0      1.18533e-05      4.92366e-08        0.415      12
  10.0       12.0      9.32154e-06      2.98876e-08        0.321      13
  12.0       14.0      6.92115e-06      2.63908e-08        0.381      13
  14.0       16.0      5.29615e-06      3.42268e-08        0.646      13
