#
#  CIJET_MassBin-4200-8000_cteq6ll_6000_LL+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.30790e-03      1.46410e-06        0.044      40
   2.0        3.0      1.63509e-03      9.46521e-07        0.058      43
   3.0        4.0      9.60705e-04      6.83114e-07        0.071      43
   4.0        5.0      6.21837e-04      2.97309e-07        0.048       8
   5.0        6.0      4.27717e-04      9.15357e-07        0.214      12
   6.0        7.0      3.07408e-04      3.96782e-07        0.129      13
   7.0        8.0      2.27238e-04      1.32530e-07        0.058      13
   8.0        9.0      1.71592e-04      2.56455e-07        0.149      13
   9.0       10.0      1.31450e-04      2.57611e-07        0.196      12
  10.0       12.0      9.05731e-05      1.75137e-07        0.193      13
  12.0       14.0      5.49615e-05      1.26085e-07        0.229      13
  14.0       16.0      3.27065e-05      1.06993e-07        0.327      13
