#
#  CIJET_MassBin-3600-4200_CT10nlo_15000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.18155e-03      7.82829e-07        0.066      40
   2.0        3.0      6.35449e-04      7.65435e-07        0.120      43
   3.0        4.0      4.10135e-04      7.62791e-07        0.186      43
   4.0        5.0      2.91117e-04      2.44330e-07        0.084      12
   5.0        6.0      2.19092e-04      2.81096e-07        0.128      12
   6.0        7.0      1.71731e-04      4.40425e-07        0.256      13
   7.0        8.0      1.38685e-04      5.38278e-07        0.388      13
   8.0        9.0      1.14385e-04      3.26206e-07        0.285      13
   9.0       10.0      9.59623e-05      5.45988e-07        0.569      13
  10.0       12.0      7.62654e-05      3.11839e-07        0.409      13
  12.0       14.0      5.71615e-05      3.31759e-07        0.580      13
  14.0       16.0      4.47792e-05      2.06396e-07        0.461      13
