#
#  CIJET_MassBin-3000-3600_CT10nlo_11000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.69119e-03      6.43137e-06        0.380      16
   2.0        3.0      7.37128e-04      5.65840e-06        0.768      36
   3.0        4.0      3.49640e-04      5.92244e-06        1.694      43
   4.0        5.0      1.64025e-04      4.65327e-06        2.837      12
   5.0        6.0      6.87546e-05      3.84448e-06        5.592      13
   6.0        7.0      1.54090e-05      4.65091e-06       30.183      13
   7.0        8.0     -1.09948e-05      3.61699e-06       32.897      13
   8.0        9.0     -2.86677e-05      4.44848e-06       15.517      13
   9.0       10.0     -3.95454e-05      3.07196e-06        7.768      13
  10.0       12.0     -3.94315e-05      2.31931e-06        5.882      13
  12.0       14.0     -3.80092e-05      2.36971e-06        6.235      13
  14.0       16.0     -3.45185e-05      2.31487e-06        6.706      13
