#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_RR-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.12418e-02      1.89314e-05        0.089      40
   2.0        3.0      1.08509e-02      1.30592e-05        0.120      43
   3.0        4.0      6.65712e-03      1.28382e-05        0.193      43
   4.0        5.0      4.52717e-03      3.63901e-06        0.080      12
   5.0        6.0      3.29200e-03      5.95437e-06        0.181      12
   6.0        7.0      2.50600e-03      4.94975e-06        0.198      13
   7.0        8.0      1.97615e-03      4.61603e-06        0.234      13
   8.0        9.0      1.59869e-03      3.59130e-06        0.225      13
   9.0       10.0      1.32062e-03      4.51919e-06        0.342      13
  10.0       12.0      1.02927e-03      2.91273e-06        0.283      13
  12.0       14.0      7.61308e-04      2.58633e-06        0.340      13
  14.0       16.0      5.89731e-04      1.42325e-06        0.241      13
