#
#  CIJET_MassBin-3000-3600_cteq66_7000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.01500e-03      1.10935e-05        0.123      16
   2.0        3.0      4.22444e-03      1.17727e-05        0.279      36
   3.0        4.0      2.32216e-03      1.05083e-05        0.453      43
   4.0        5.0      1.40500e-03      7.22370e-06        0.514      12
   5.0        6.0      9.02577e-04      7.29179e-06        0.808      13
   6.0        7.0      6.03877e-04      7.16347e-06        1.186      13
   7.0        8.0      4.20708e-04      4.63042e-06        1.101      13
   8.0        9.0      2.95454e-04      5.83204e-06        1.974      13
   9.0       10.0      2.09923e-04      5.06082e-06        2.411      13
  10.0       12.0      1.35538e-04      2.63044e-06        1.941      13
  12.0       14.0      7.44000e-05      3.39196e-06        4.559      13
  14.0       16.0      3.97312e-05      3.01936e-06        7.599      13
