#
#  CIJET_MassBin-3000-3600_CT10nlo_20000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.11763e-03      1.99583e-06        0.094      16
   2.0        3.0      1.15300e-03      1.63881e-06        0.142      36
   3.0        4.0      7.55135e-04      1.52922e-06        0.203      43
   4.0        5.0      5.43708e-04      1.31665e-06        0.242      12
   5.0        6.0      4.14138e-04      9.27846e-07        0.224      13
   6.0        7.0      3.27854e-04      1.43621e-06        0.438      13
   7.0        8.0      2.66785e-04      1.26151e-06        0.473      13
   8.0        9.0      2.22392e-04      1.24664e-06        0.561      13
   9.0       10.0      1.88915e-04      9.77962e-07        0.518      13
  10.0       12.0      1.50765e-04      7.77653e-07        0.516      13
  12.0       14.0      1.15215e-04      7.31262e-07        0.635      13
  14.0       16.0      9.09346e-05      9.52275e-07        1.047      13
