#
#  CIJET_MassBin-3600-4200_cteq6ll_18000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.04100e-03      2.26455e-07        0.022      40
   2.0        3.0      5.94979e-04      2.06511e-07        0.035      43
   3.0        4.0      4.13228e-04      1.68078e-07        0.041      43
   4.0        5.0      3.15542e-04      7.92961e-08        0.025      12
   5.0        6.0      2.55000e-04      1.12815e-07        0.044      12
   6.0        7.0      2.14015e-04      1.06819e-07        0.050      13
   7.0        8.0      1.84577e-04      8.32050e-08        0.045      13
   8.0        9.0      1.62315e-04      1.77229e-07        0.109      13
   9.0       10.0      1.45069e-04      1.03155e-07        0.071      13
  10.0       12.0      1.25612e-04      7.11625e-08        0.057      13
  12.0       14.0      1.06542e-04      6.72252e-08        0.063      13
  14.0       16.0      9.27654e-05      5.91066e-08        0.064      13
