#
#  cidijet_DijetChi_CILHC_2012_Lambda-11000._MassBin-4200.-8000._Order-0_xmu-1._0028.dat
#
#  Lambda=11000 GeV   cteq6ll   LO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.41700e-04      7.92500e-08        0.015       1
   2.0        3.0      2.95000e-04      4.27200e-08        0.014       1
   3.0        4.0      1.95300e-04      4.19500e-08        0.021       1
   4.0        5.0      1.43200e-04      3.11300e-08        0.022       1
   5.0        6.0      1.11900e-04      2.93200e-08        0.026       1
   6.0        7.0      9.13600e-05      1.68400e-08        0.018       1
   7.0        8.0      7.69300e-05      2.36300e-08        0.031       1
   8.0        9.0      6.63100e-05      1.21200e-08        0.018       1
   9.0       10.0      5.81700e-05      1.25600e-08        0.022       1
  10.0       12.0      4.93050e-05      1.03950e-08        0.021       1
  12.0       14.0      4.08150e-05      9.35500e-09        0.023       1
  14.0       16.0      3.48550e-05      7.87500e-09        0.023       1
