#
#  cidijet_DijetChi_DILHC_2012_Lambda-11000._MassBin-3600.-4200._Order-1_xmu-1._0050.dat
#
#  Lambda=11000 GeV   cteq66   NLO
#  mass=[ 3600.00, 4200.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.79400e-04      8.36900e-07        0.466       1
   2.0        3.0      5.69100e-05      4.60700e-07        0.810       1
   3.0        4.0      1.01500e-05      2.45700e-07        2.421       1
   4.0        5.0     -9.64900e-06      2.16500e-07        2.244       1
   5.0        6.0     -1.85100e-05      2.77100e-07        1.497       1
   6.0        7.0     -2.22400e-05      3.45300e-07        1.553       1
   7.0        8.0     -2.29200e-05      4.05500e-07        1.769       1
   8.0        9.0     -2.38200e-05      4.52900e-07        1.901       1
   9.0       10.0     -2.29500e-05      4.94700e-07        2.156       1
  10.0       12.0     -2.18000e-05      3.90750e-07        1.792       1
  12.0       14.0     -1.97300e-05      4.28100e-07        2.170       1
  14.0       16.0     -1.87300e-05      4.46750e-07        2.385       1
