#
#  CIJET_MassBin-4200-8000_cteq66_10000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.84657e-04      1.55064e-07        0.084      40
   2.0        3.0      1.11542e-04      1.41812e-07        0.127      43
   3.0        4.0      7.82881e-05      1.42482e-07        0.182      43
   4.0        5.0      5.85475e-05      1.02365e-07        0.175       8
   5.0        6.0      4.55392e-05      3.11764e-08        0.068      12
   6.0        7.0      3.65992e-05      7.54389e-08        0.206      13
   7.0        8.0      3.01200e-05      8.38650e-08        0.278      13
   8.0        9.0      2.52054e-05      4.15563e-08        0.165      13
   9.0       10.0      2.15367e-05      1.02455e-07        0.476      12
  10.0       12.0      1.73515e-05      5.13316e-08        0.296      13
  12.0       14.0      1.34723e-05      4.11610e-08        0.306      13
  14.0       16.0      1.08288e-05      3.92722e-08        0.363      13
