#
#  CIJET_MassBin-4200-8000_CT10nlo_6000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.42872e-03      1.21924e-06        0.085      40
   2.0        3.0      8.53165e-04      1.15550e-06        0.135      43
   3.0        4.0      5.92153e-04      8.27891e-07        0.140      43
   4.0        5.0      4.38725e-04      6.47523e-07        0.148       8
   5.0        6.0      3.38125e-04      3.79294e-07        0.112      12
   6.0        7.0      2.69231e-04      3.63741e-07        0.135      13
   7.0        8.0      2.19377e-04      1.36344e-07        0.062      13
   8.0        9.0      1.82231e-04      5.05610e-07        0.277      13
   9.0       10.0      1.53642e-04      5.05350e-07        0.329      12
  10.0       12.0      1.22965e-04      2.10540e-07        0.171      13
  12.0       14.0      9.37308e-05      1.45113e-07        0.155      13
  14.0       16.0      7.37000e-05      2.07163e-07        0.281      13
