#
#  CIJET_MassBin-4200-8000_cteq6ll_9000_AA+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.34625e-03      6.30425e-07        0.047      40
   2.0        3.0      6.59551e-04      3.88754e-07        0.059      43
   3.0        4.0      3.77874e-04      2.72635e-07        0.072      43
   4.0        5.0      2.34650e-04      1.19523e-07        0.051       8
   5.0        6.0      1.52200e-04      3.81385e-07        0.251      12
   6.0        7.0      1.01192e-04      2.17798e-07        0.215      13
   7.0        8.0      6.73569e-05      7.84628e-08        0.116      13
   8.0        9.0      4.41608e-05      1.37445e-07        0.311      13
   9.0       10.0      2.76150e-05      1.38990e-07        0.503      12
  10.0       12.0      1.12042e-05      9.96420e-08        0.889      13
  12.0       14.0     -2.62300e-06      8.04570e-08        3.067      13
  14.0       16.0     -1.07781e-05      8.20198e-08        0.761      13
