#
#  CIJET_MassBin-3000-3600_CT10nlo_15000_LL-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.04231e-03      1.77834e-06        0.087      16
   2.0        3.0      1.09281e-03      1.47007e-06        0.135      36
   3.0        4.0      7.03949e-04      1.32240e-06        0.188      43
   4.0        5.0      5.00058e-04      1.17586e-06        0.235      12
   5.0        6.0      3.76523e-04      7.75837e-07        0.206      13
   6.0        7.0      2.95300e-04      1.33354e-06        0.452      13
   7.0        8.0      2.38215e-04      1.11717e-06        0.469      13
   8.0        9.0      1.97008e-04      1.08048e-06        0.548      13
   9.0       10.0      1.66300e-04      7.94775e-07        0.478      13
  10.0       12.0      1.31227e-04      6.47950e-07        0.494      13
  12.0       14.0      9.90154e-05      6.17247e-07        0.623      13
  14.0       16.0      7.71962e-05      6.75297e-07        0.875      13
