#
#  CIJET_MassBin-4200-8000_CT10nlo_15000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.98308e-04      2.57590e-07        0.086      40
   2.0        3.0      1.60109e-04      1.52462e-07        0.095      43
   3.0        4.0      1.03044e-04      1.46876e-07        0.143      43
   4.0        5.0      7.29025e-05      7.74135e-08        0.106       8
   5.0        6.0      5.45483e-05      1.03646e-07        0.190      12
   6.0        7.0      4.25885e-05      9.99038e-08        0.235      13
   7.0        8.0      3.42331e-05      7.43174e-08        0.217      13
   8.0        9.0      2.80877e-05      7.56256e-08        0.269      13
   9.0       10.0      2.34733e-05      1.21755e-07        0.519      12
  10.0       12.0      1.85023e-05      6.06773e-08        0.328      13
  12.0       14.0      1.38231e-05      5.39498e-08        0.390      13
  14.0       16.0      1.06512e-05      6.28873e-08        0.590      13
