#
#  CIJET_MassBin-4200-8000_cteq66_12000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.75292e-05      7.51200e-08        0.086      40
   2.0        3.0      5.29988e-05      7.01091e-08        0.132      43
   3.0        4.0      3.72453e-05      7.98913e-08        0.214      43
   4.0        5.0      2.78525e-05      5.33854e-08        0.192       8
   5.0        6.0      2.16542e-05      1.72986e-08        0.080      12
   6.0        7.0      1.73938e-05      4.66438e-08        0.268      13
   7.0        8.0      1.43069e-05      5.43729e-08        0.380      13
   8.0        9.0      1.19562e-05      2.29269e-08        0.192      13
   9.0       10.0      1.02192e-05      6.92109e-08        0.677      12
  10.0       12.0      8.20231e-06      3.21854e-08        0.392      13
  12.0       14.0      6.35423e-06      2.62874e-08        0.414      13
  14.0       16.0      5.10192e-06      2.77292e-08        0.544      13
