#
#  CIJET_MassBin-4200-8000_CT10nlo_9000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.77375e-04      2.32875e-07        0.084      40
   2.0        3.0      1.68588e-04      2.19533e-07        0.130      43
   3.0        4.0      1.18888e-04      2.06108e-07        0.173      43
   4.0        5.0      8.92100e-05      1.39181e-07        0.156       8
   5.0        6.0      6.95708e-05      5.19542e-08        0.075      12
   6.0        7.0      5.60277e-05      1.06235e-07        0.190      13
   7.0        8.0      4.61892e-05      1.12506e-07        0.244      13
   8.0        9.0      3.87146e-05      6.15921e-08        0.159      13
   9.0       10.0      3.31217e-05      1.32654e-07        0.401      12
  10.0       12.0      2.67488e-05      7.58330e-08        0.284      13
  12.0       14.0      2.08223e-05      5.61106e-08        0.269      13
  14.0       16.0      1.67658e-05      5.31839e-08        0.317      13
