#
#  CIJET_MassBin-3000-3600_cteq66_10000_RR+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.48744e-04      3.26271e-06        0.595      16
   2.0        3.0      1.25386e-04      3.66514e-06        2.923      36
   3.0        4.0     -3.12505e-05      3.63090e-06       11.619      43
   4.0        5.0     -9.08325e-05      2.77690e-06        3.057      12
   5.0        6.0     -1.11962e-04      2.51215e-06        2.244      13
   6.0        7.0     -1.16992e-04      2.80073e-06        2.394      13
   7.0        8.0     -1.13000e-04      2.15019e-06        1.903      13
   8.0        9.0     -1.08154e-04      2.58638e-06        2.391      13
   9.0       10.0     -1.02329e-04      1.98989e-06        1.945      13
  10.0       12.0     -8.91769e-05      1.26501e-06        1.419      13
  12.0       14.0     -7.50962e-05      1.47612e-06        1.966      13
  14.0       16.0     -6.36615e-05      1.39570e-06        2.192      13
