#
#  CIJET_MassBin-3600-4200_cteq6ll_15000_RR+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -1.17055e-04      1.35779e-07        0.116      40
   2.0        3.0     -1.01453e-04      1.26017e-07        0.124      43
   3.0        4.0     -9.47086e-05      6.75271e-08        0.071      43
   4.0        5.0     -8.80733e-05      6.80018e-08        0.077      12
   5.0        6.0     -8.17617e-05      7.67325e-08        0.094      12
   6.0        7.0     -7.61046e-05      5.54700e-08        0.073      13
   7.0        8.0     -7.11269e-05      5.75014e-08        0.081      13
   8.0        9.0     -6.66354e-05      1.16305e-07        0.175      13
   9.0       10.0     -6.27608e-05      5.76573e-08        0.092      13
  10.0       12.0     -5.77500e-05      5.77350e-08        0.100      13
  12.0       14.0     -5.21923e-05      4.00320e-08        0.077      13
  14.0       16.0     -4.76773e-05      4.37138e-08        0.092      13
