#
#  CIJET_MassBin-4200-8000_cteq6ll_5000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.12492e-03      3.52564e-06        0.039      40
   2.0        3.0      4.75840e-03      2.26925e-06        0.048      43
   3.0        4.0      2.99574e-03      1.81388e-06        0.061      43
   4.0        5.0      2.09213e-03      6.40870e-07        0.031       8
   5.0        6.0      1.56050e-03      1.83402e-06        0.118      12
   6.0        7.0      1.22077e-03      4.38529e-07        0.036      13
   7.0        8.0      9.88154e-04      5.14159e-07        0.052      13
   8.0        9.0      8.20815e-04      4.23962e-07        0.052      13
   9.0       10.0      6.96325e-04      4.86406e-07        0.070      12
  10.0       12.0      5.63462e-04      5.18875e-07        0.092      13
  12.0       14.0      4.40958e-04      2.58075e-07        0.059      13
  14.0       16.0      3.58377e-04      1.75137e-07        0.049      13
