#
#  CIJET_MassBin-3600-4200_cteq6ll_5000_LL+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.33233e-02      1.09515e-05        0.047      40
   2.0        3.0      1.15563e-02      5.35557e-06        0.046      43
   3.0        4.0      6.80805e-03      4.38044e-06        0.064      43
   4.0        5.0      4.42333e-03      2.46183e-06        0.056      12
   5.0        6.0      3.06125e-03      1.65831e-06        0.054      12
   6.0        7.0      2.21031e-03      1.43670e-06        0.065      13
   7.0        8.0      1.64546e-03      1.19829e-06        0.073      13
   8.0        9.0      1.25400e-03      1.58114e-06        0.126      13
   9.0       10.0      9.70269e-04      1.67948e-06        0.173      13
  10.0       12.0      6.80231e-04      9.91955e-07        0.146      13
  12.0       14.0      4.27385e-04      8.93352e-07        0.209      13
  14.0       16.0      2.68923e-04      6.72252e-07        0.250      13
