#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.14575e-02      3.99840e-05        0.096      40
   2.0        3.0      2.14798e-02      2.71230e-05        0.126      43
   3.0        4.0      1.32698e-02      2.64114e-05        0.199      43
   4.0        5.0      9.01950e-03      1.02735e-05        0.114      12
   5.0        6.0      6.53050e-03      1.20718e-05        0.185      12
   6.0        7.0      4.93192e-03      1.10413e-05        0.224      13
   7.0        8.0      3.85562e-03      8.73249e-06        0.226      13
   8.0        9.0      3.09315e-03      8.06067e-06        0.261      13
   9.0       10.0      2.53492e-03      7.18171e-06        0.283      13
  10.0       12.0      1.95188e-03      7.19419e-06        0.369      13
  12.0       14.0      1.42677e-03      6.46663e-06        0.453      13
  14.0       16.0      1.08965e-03      4.79316e-06        0.440      13
