#
#  CIJET_MassBin-3000-3600_cteq66_9000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.73800e-03      4.53137e-06        0.261      16
   2.0        3.0      6.86883e-04      5.03936e-06        0.734      36
   3.0        4.0      2.80547e-04      4.85408e-06        1.730      43
   4.0        5.0      1.00013e-04      3.59634e-06        3.596      12
   5.0        6.0      1.22195e-05      3.37209e-06       27.596      13
   6.0        7.0     -3.26915e-05      3.60045e-06       11.013      13
   7.0        8.0     -5.33915e-05      2.64019e-06        4.945      13
   8.0        9.0     -6.55246e-05      3.24178e-06        4.947      13
   9.0       10.0     -7.13692e-05      2.57433e-06        3.607      13
  10.0       12.0     -6.86423e-05      1.56070e-06        2.274      13
  12.0       14.0     -6.32308e-05      1.85613e-06        2.935      13
  14.0       16.0     -5.68231e-05      1.73261e-06        3.049      13
