#
#  CIJET_MassBin-3600-4200_cteq6ll_13000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.71357e-03      8.43907e-07        0.031      40
   2.0        3.0      1.51626e-03      6.20791e-07        0.041      43
   3.0        4.0      1.02779e-03      5.58831e-07        0.054      43
   4.0        5.0      7.67733e-04      1.43548e-07        0.019      12
   5.0        6.0      6.08733e-04      2.22928e-07        0.037      12
   6.0        7.0      5.02523e-04      2.16617e-07        0.043      13
   7.0        8.0      4.27238e-04      1.60927e-07        0.038      13
   8.0        9.0      3.71000e-04      3.65148e-07        0.098      13
   9.0       10.0      3.27931e-04      2.17503e-07        0.066      13
  10.0       12.0      2.79954e-04      1.34570e-07        0.048      13
  12.0       14.0      2.33688e-04      1.22736e-07        0.053      13
  14.0       16.0      2.00842e-04      1.05763e-07        0.053      13
