#
#  CIJET_MassBin-3000-3600_cteq66_8000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.32475e-03      4.55339e-06        0.072      16
   2.0        3.0      3.63967e-03      4.18159e-06        0.115      36
   3.0        4.0      2.45930e-03      4.09724e-06        0.167      43
   4.0        5.0      1.78583e-03      2.44330e-06        0.137      12
   5.0        6.0      1.36008e-03      2.21591e-06        0.163      13
   6.0        7.0      1.07023e-03      2.91987e-06        0.273      13
   7.0        8.0      8.66077e-04      2.56032e-06        0.296      13
   8.0        9.0      7.14715e-04      1.68466e-06        0.236      13
   9.0       10.0      5.99723e-04      2.47459e-06        0.413      13
  10.0       12.0      4.77596e-04      1.74553e-06        0.365      13
  12.0       14.0      3.62050e-04      9.53721e-07        0.263      13
  14.0       16.0      2.83723e-04      2.60581e-06        0.918      13
