#
#  cidijet_DijetChi_CILHC_2012_Lambda-10000._MassBin-3600.-4200._Order-1_xmu-1._0049.dat
#
#  Lambda=10000 GeV   cteq66   NLO
#  mass=[ 3600.00, 4200.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.86800e-03      4.73700e-06        0.254       1
   2.0        3.0      9.84800e-04      3.64000e-06        0.370       1
   3.0        4.0      6.26600e-04      2.95100e-06        0.471       1
   4.0        5.0      4.39600e-04      2.53100e-06        0.576       1
   5.0        6.0      3.30100e-04      2.25500e-06        0.683       1
   6.0        7.0      2.57600e-04      2.03000e-06        0.788       1
   7.0        8.0      2.07300e-04      1.90000e-06        0.917       1
   8.0        9.0      1.71500e-04      1.80600e-06        1.053       1
   9.0       10.0      1.45700e-04      1.71700e-06        1.178       1
  10.0       12.0      1.17800e-04      1.15800e-06        0.983       1
  12.0       14.0      9.07500e-05      1.09650e-06        1.208       1
  14.0       16.0      7.34000e-05      1.03300e-06        1.407       1
